26120,-8374.650900,-7348.005124,-7368.977469,9.133690,10.650027,8.864877,129,104,126
26130,-9785.134906,-7485.865639,-7360.451298,11.971565,9.813106,8.864877,118,116,126
26140,-10584.039716,-7120.286253,-7377.851401,11.739343,10.904873,8.864877,128,101,126
26150,-9138.093704,-7409.997299,-7358.558399,10.414631,9.999833,8.864877,128,115,126
26160,-8179.145584,-7484.459394,-7374.568461,10.073520,10.460971,8.864877,120,111,126
26170,-9908.799440,-7204.429726,-7375.867365,10.768743,10.117510,8.864877,131,112,126
26180,-7619.179605,-7425.893558,-7357.543160,12.148731,10.086475,8.864877,92,113,126
26190,-7611.220577,-7338.120919,-7373.714267,10.987202,10.912528,8.864877,104,104,126
26200,-10003.831733,-7482.304150,-7381.564066,11.035407,9.214149,8.864877,130,126,126
26210,-10683.826561,-7485.174255,-7359.525304,11.164380,10.208684,8.864877,138,114,126
26220,-11061.697068,-7165.990296,-7363.379675,11.328889,11.249532,8.864877,135,95,126
26230,-9019.581545,-7238.955721,-7384.895866,11.617232,10.136421,8.864877,110,108,126
26240,-9397.372801,-7318.602468,-7350.060769,10.517207,10.822219,8.864877,126,103,126
26250,-9484.832633,-7488.121520,-7354.014801,12.115467,9.936991,8.864877,114,116,126
26260,-8191.546068,-7359.026135,-7382.775677,11.436430,10.742331,8.864877,104,104,126
26270,-10568.222812,-7305.011569,-7382.544311,11.095677,9.877994,8.864877,135,112,126
26280,-8643.235491,-7380.236479,-7343.468652,11.924272,10.123360,8.864877,103,111,126
26290,-8567.141069,-7345.531031,-7359.614076,10.014314,10.404685,8.864877,119,107,126
26300,-8322.275453,-7299.073863,-7344.928386,11.506562,9.928092,8.864877,106,111,126
26310,-7521.627978,-7365.918718,-7355.154660,11.234799,10.278311,8.864877,100,108,126
26320,-10174.578072,-7417.106253,-7364.747755,10.710717,10.014158,8.864877,136,112,126
26330,-9592.182671,-7394.894560,-7372.297814,10.111103,10.374645,8.864877,132,109,126
26340,-9610.053871,-7443.768261,-7375.169515,13.209380,9.898706,8.864877,104,113,126
26350,-8973.404600,-7363.604094,-7365.959534,10.627390,10.763439,8.864877,122,103,126
26360,-9791.317487,-7163.055801,-7354.766313,10.301025,10.658729,8.864877,133,101,126
26370,-8587.287782,-7634.117139,-7389.582792,10.212000,10.027693,8.864877,118,117,126
26380,-9343.692722,-7636.824815,-7358.208036,9.821423,9.981224,8.864877,137,117,126
26390,-8634.325405,-7387.326517,-7366.699797,11.296674,11.020066,8.864877,112,106,126
26400,-9122.338044,-7466.151239,-7375.314338,9.722543,9.074424,8.864877,130,123,126
26410,-8549.899226,-7230.892344,-7373.883136,10.774645,11.445113,8.864877,111,97,126
26420,-10658.523190,-7186.541323,-7371.336586,11.474966,10.884603,8.864877,135,103,126
26430,-8878.362043,-7350.005313,-7351.795399,10.747348,10.496372,8.864877,120,105,126
26440,-8793.202857,-7318.679563,-7385.991975,12.088486,9.821220,8.864877,105,112,126
26450,-10672.344033,-7348.839247,-7381.523648,11.326784,9.360779,8.864877,134,119,126
26460,-9371.039550,-7590.471901,-7379.611690,11.580955,10.920587,8.864877,116,107,126
26470,-10442.424103,-7511.613292,-7354.818177,11.553153,10.858151,8.864877,125,106,126
26480,-9080.503729,-7424.926031,-7371.505030,11.461459,9.583046,8.864877,113,119,126
26490,-9468.139242,-7264.642543,-7358.832803,12.173472,9.674632,8.864877,115,114,126
26500,-9431.690511,-7162.837433,-7378.950495,11.273328,10.164331,8.864877,120,107,126
26510,-11403.575951,-7365.710687,-7375.455806,10.760444,10.016795,8.864877,153,112,126
26520,-8643.746895,-7535.778314,-7364.871195,12.457453,9.878755,8.864877,101,115,126
26530,-10365.938133,-7373.496582,-7365.865701,11.145614,10.988804,8.864877,126,101,126
26540,-9653.305842,-7286.847280,-7381.692902,10.845334,10.220201,8.864877,127,109,126
26550,-9569.110915,-7550.026704,-7371.466883,10.298777,9.889390,8.864877,132,114,126
26560,-11274.265347,-7427.703316,-7381.152880,10.625156,10.561606,8.864877,150,106,126
26570,-9312.027126,-7276.524633,-7385.654433,8.795535,9.424211,8.864877,143,116,126
26580,-10113.783885,-7485.602509,-7360.365508,11.246033,10.565941,8.864877,127,110,126
26590,-8119.238673,-7325.028561,-7384.037721,10.464050,10.487215,8.864877,111,106,126
26600,-9704.706666,-7432.210002,-7408.658174,10.655465,10.028107,8.864877,128,114,126
26610,-7478.865472,-7468.178972,-7372.405819,10.509857,9.394802,8.864877,102,118,126
26620,-8934.785531,-7289.641456,-7352.901301,10.893055,10.125287,8.864877,120,109,126
26630,-11306.178224,-7350.430888,-7373.266021,10.987741,11.302943,8.864877,144,103,126
26640,-9948.190767,-7345.741623,-7360.124414,11.064538,9.781899,8.864877,131,115,126
26650,-9977.916361,-7213.363617,-7377.053811,11.555146,11.086845,8.864877,123,102,126
26660,-8995.018384,-7332.532185,-7372.445325,9.975851,10.081368,8.864877,131,110,126
26670,-9223.895754,-7455.545321,-7394.548750,11.143918,10.120205,8.864877,122,113,126
26680,-9015.815929,-7657.795744,-7377.641849,11.421934,10.708272,8.864877,116,110,126
26690,-9322.219748,-7170.371456,-7360.994738,11.535699,10.380581,8.864877,115,107,126
26700,-9554.087970,-7505.466728,-7364.824908,11.148838,10.676339,8.864877,123,109,126
26710,-10265.206589,-7603.924994,-7370.092871,10.912992,9.732986,8.864877,134,119,126
26720,-7842.505076,-7471.310919,-7369.912240,11.971574,10.515379,8.864877,95,109,126
26730,-9047.552234,-7457.568242,-7375.853105,10.747745,10.526494,8.864877,122,107,126
26740,-10141.574916,-7354.433295,-7385.963957,10.455876,10.182766,8.864877,132,109,126
26750,-8577.228219,-7425.648994,-7368.820735,11.403227,10.215754,8.864877,106,110,126
26760,-9523.413464,-7129.279510,-7384.926867,11.684617,9.976678,8.864877,113,105,126
26770,-8781.081282,-7211.923294,-7367.701626,12.307949,9.468980,8.864877,104,117,126
26780,-9346.743908,-7358.636377,-7357.995774,10.167603,9.920530,8.864877,131,112,126
26790,-8952.480992,-7444.011312,-7357.655544,10.624391,10.267631,8.864877,121,112,126
26800,-10945.707534,-7327.836579,-7370.159130,11.268479,10.288165,8.864877,136,107,126
26810,-8963.513412,-7466.503414,-7374.132901,10.707917,10.204492,8.864877,123,113,126
26820,-8882.684929,-7335.232896,-7354.855769,11.964208,10.804457,8.864877,110,105,126
26830,-9932.513940,-7449.211024,-7376.692647,11.208204,10.422882,8.864877,129,113,126
26840,-9468.132088,-7434.175660,-7357.249380,9.971612,10.164059,8.864877,139,112,126
26850,-8941.380250,-7320.654721,-7369.384197,12.756112,10.306307,8.864877,104,109,126
26860,-9268.357728,-7250.000603,-7353.732067,11.396452,9.733900,8.864877,118,116,126
26870,-10831.537217,-7353.777435,-7390.215933,9.247751,9.274910,8.864877,163,121,126
26880,-8884.860750,-7315.968753,-7363.347448,10.070399,10.553415,8.864877,127,107,126
26890,-10558.077588,-6938.391763,-7358.910922,10.104604,10.853701,8.864877,146,99,126
26900,-9121.092126,-7437.222367,-7346.991648,12.092216,9.821409,8.864877,107,115,126
26910,-9354.629547,-7245.073093,-7345.882371,10.901552,10.466764,8.864877,122,108,126
26920,-9394.080335,-7313.760072,-7355.981407,9.907878,10.357166,8.864877,134,111,126
26930,-8148.008098,-7302.806615,-7360.399110,11.189655,10.019204,8.864877,104,110,126
26940,-9588.036067,-7469.988128,-7377.245451,11.268376,10.083964,8.864877,121,112,126
26950,-8735.137493,-7188.613070,-7378.721432,10.012213,10.108735,8.864877,122,109,126
26960,-9205.636584,-7421.019206,-7368.486961,10.945919,10.027975,8.864877,121,112,126
26970,-8949.514486,-7486.791360,-7354.078193,12.165462,10.170712,8.864877,110,111,126
26980,-9225.467826,-7255.735150,-7374.138813,10.920201,10.378174,8.864877,120,108,126
26990,-9331.312036,-7234.607894,-7368.918296,10.656278,9.862683,8.864877,127,111,126
27000,-9090.377112,-7415.723070,-7369.622616,12.033541,10.214369,8.864877,111,107,126
27010,-8741.970262,-7319.241016,-7356.792869,10.869942,10.371109,8.864877,115,108,126
27020,-9277.031688,-7458.562864,-7374.572081,12.075440,10.565700,8.864877,111,108,126
27030,-7381.672318,-7299.915331,-7348.366520,10.266772,11.370466,8.864877,103,99,126
27040,-9306.714460,-7411.235731,-7373.281546,11.405466,10.681409,8.864877,119,106,126
27050,-10577.306562,-7266.101496,-7331.812650,10.816576,10.271151,8.864877,136,109,126
27060,-10047.400332,-7371.679721,-7363.792536,10.640023,9.997470,8.864877,133,111,126
27070,-8132.705372,-7325.731020,-7354.333126,12.040733,10.434529,8.864877,102,108,126
27080,-9479.877594,-7220.420140,-7375.904208,10.329593,10.822179,8.864877,129,103,126
27090,-10308.745892,-7313.737456,-7372.874222,10.870820,10.627532,8.864877,132,105,126
27100,-10132.340755,-7356.152318,-7355.049701,10.307236,10.471033,8.864877,139,107,126
27110,-8965.871030,-7424.018971,-7374.739507,11.842122,10.274434,8.864877,111,111,126
27120,-9494.569980,-7081.937995,-7352.541762,10.017980,11.079416,8.864877,140,97,126
27130,-8161.701556,-7437.651761,-7353.044414,9.723481,10.287949,8.864877,121,110,126
27140,-10640.551979,-7349.612400,-7354.955481,11.184780,10.378759,8.864877,135,109,126
27150,-9815.125575,-7470.370362,-7389.693634,9.763855,10.107082,8.864877,134,110,126
27160,-9043.306071,-7415.618383,-7367.548444,10.563284,10.227672,8.864877,124,110,126
27170,-9541.485533,-7423.549752,-7374.284922,10.674316,10.532491,8.864877,127,106,126
27180,-8350.184744,-7410.119690,-7355.508352,9.452172,10.840498,8.864877,125,107,126
27190,-9658.214245,-7426.745796,-7364.724707,11.351074,9.922275,8.864877,121,114,126
27200,-9077.584710,-7281.173688,-7358.161896,10.562559,9.313581,8.864877,123,119,126
27210,-9896.604855,-7362.227199,-7381.572634,9.943588,9.601327,8.864877,141,117,126
27220,-9334.939892,-7768.181817,-7360.804231,11.780921,9.956785,8.864877,116,119,126
27230,-9348.610148,-7479.131319,-7363.291294,10.185323,10.357794,8.864877,131,109,126
27240,-9036.825905,-7266.039807,-7370.697785,10.363254,10.082725,8.864877,121,106,126
27250,-8434.640558,-7340.959334,-7372.298948,11.368470,10.192549,8.864877,108,107,126
27260,-9441.010230,-7511.527872,-7379.331930,10.739096,9.645903,8.864877,124,119,126
27270,-9256.832297,-7551.753785,-7391.434063,11.603174,9.787666,8.864877,114,115,126
27280,-9734.181406,-7421.691707,-7372.794376,11.262235,9.806387,8.864877,125,112,126
27290,-7294.935094,-7330.742803,-7386.603449,11.109840,10.693627,8.864877,97,105,126
27300,-8962.685040,-7216.949920,-7365.047174,10.886337,9.963301,8.864877,119,111,126
27310,-9360.817186,-7317.927087,-7352.119986,11.943791,9.971822,8.864877,113,113,126
27320,-10297.213528,-7453.690786,-7365.343201,11.260561,9.797296,8.864877,134,115,126
27330,-9954.712546,-7093.256616,-7374.815373,10.982682,10.624128,8.864877,132,102,126
27340,-8728.221425,-7216.782243,-7350.071755,11.113254,10.122638,8.864877,115,111,126
27350,-10653.623343,-7405.353777,-7363.442264,11.039726,10.171068,8.864877,137,110,126
27360,-9271.774777,-7219.862538,-7358.528781,11.065005,10.541466,8.864877,121,105,126
27370,-10000.053473,-7239.601223,-7361.737390,10.350470,11.039884,8.864877,135,102,126
27380,-8540.646279,-7251.324797,-7376.216125,12.020340,10.377600,8.864877,98,104,126
27390,-8980.419222,-7437.378880,-7353.278360,13.576366,9.546896,8.864877,95,117,126
27400,-10012.275497,-7442.415575,-7361.510370,10.764520,10.570937,8.864877,133,109,126
27410,-10860.752474,-7481.958237,-7363.604594,11.425137,10.468231,8.864877,138,112,126
27420,-10169.349488,-7464.609833,-7359.730871,12.402999,9.650247,8.864877,119,120,126
27430,-7611.853937,-7658.965338,-7397.688414,10.814228,8.857581,8.864877,102,130,126
27440,-9694.958664,-7403.506441,-7356.869823,11.701820,10.552828,8.864877,121,105,126
27450,-9568.180441,-7362.504819,-7375.984303,10.839853,10.415640,8.864877,127,107,126
27460,-10261.516327,-7226.848008,-7373.970276,11.019455,9.955084,8.864877,130,111,126
27470,-10159.029499,-7256.498272,-7369.831246,10.555988,10.165948,8.864877,137,109,126
27480,-10451.963540,-7406.005439,-7376.383757,11.475270,10.524015,8.864877,126,109,126
27490,-9346.258040,-7526.598265,-7352.304084,10.308524,8.980451,8.864877,124,123,126
27500,-10481.176450,-7180.828789,-7353.815208,10.503930,10.394569,8.864877,143,105,126
27510,-8790.570089,-7217.526880,-7359.247225,10.573292,10.934889,8.864877,115,99,126
27520,-10182.083083,-7328.547666,-7384.423308,9.751391,10.304908,8.864877,142,107,126
27530,-9271.780982,-7365.886472,-7382.537782,11.306811,10.491119,8.864877,116,105,126
27540,-8390.862323,-7323.707521,-7371.603243,11.041403,9.955022,8.864877,110,112,126
27550,-11004.721482,-7420.107382,-7374.838642,9.915204,10.362534,8.864877,152,107,126
27560,-9273.878009,-7370.664159,-7372.935306,9.710788,9.626823,8.864877,139,115,126
27570,-8784.647837,-7471.756145,-7377.569249,10.522102,10.595168,8.864877,119,108,126
27580,-11387.403450,-7321.381670,-7361.742683,10.391364,10.731035,8.864877,150,105,126
27590,-7526.004663,-7585.066814,-7370.408698,11.054428,10.251100,8.864877,97,112,126
27600,-9078.281810,-7155.577658,-7346.848344,9.756098,10.628598,8.864877,131,106,126
27610,-9590.364178,-7281.422740,-7378.905345,11.842143,10.579597,8.864877,116,105,126
27620,-8042.313617,-7396.094294,-7372.044886,11.169742,10.679011,8.864877,104,102,126
27630,-10018.633447,-7304.295844,-7368.717969,10.681543,10.624505,8.864877,134,104,126
27640,-8397.155842,-6990.365534,-7349.133143,10.404391,11.107650,8.864877,116,97,126
27650,-8304.430992,-7244.125657,-7376.450555,12.135720,10.533163,8.864877,102,106,126
27660,-9949.889581,-7447.832783,-7379.706515,10.825290,10.298032,8.864877,129,111,126
27670,-9683.895336,-7245.184091,-7361.845184,10.458870,11.137638,8.864877,134,100,126
27680,-10761.688846,-7429.957910,-7375.890026,11.047568,10.485498,8.864877,141,109,126
27690,-9599.410720,-7351.789314,-7357.828524,10.420015,9.987988,8.864877,132,114,126
27700,-9097.178269,-7308.938166,-7365.765541,12.197620,11.212085,8.864877,103,102,126
27710,-9378.813324,-7520.118399,-7387.729119,10.617503,9.791147,8.864877,122,114,126
27720,-9017.464717,-7377.832439,-7390.160942,9.647010,10.870592,8.864877,131,103,126
27730,-8172.575236,-7216.211218,-7369.029334,11.240855,10.279971,8.864877,105,106,126
27740,-9602.685485,-7406.164484,-7347.867779,11.091719,10.284461,8.864877,126,113,126
27750,-9675.361582,-7392.257851,-7366.311455,10.997490,10.069397,8.864877,127,112,126
27760,-11039.444527,-7143.442802,-7361.545086,12.073467,9.915399,8.864877,128,107,126
27770,-8739.350324,-7354.788561,-7382.502377,11.145327,10.089765,8.864877,115,112,126
27780,-9985.954625,-7259.949130,-7362.142622,10.870838,10.132630,8.864877,129,110,126
27790,-10982.565795,-7364.127102,-7362.222994,10.199943,10.363350,8.864877,152,107,126
27800,-8919.743726,-7437.243179,-7359.574251,12.386480,10.637641,8.864877,104,104,126
27810,-8808.915459,-7263.397709,-7365.301625,10.902801,10.236072,8.864877,118,107,126
27820,-8427.246142,-7396.659742,-7368.584936,11.502305,10.299770,8.864877,111,110,126
27830,-9356.572140,-7268.568896,-7369.935560,10.166946,10.061000,8.864877,131,110,126
27840,-9666.571105,-7361.020129,-7356.427795,11.773500,10.005660,8.864877,123,113,126
27850,-9889.683367,-7164.739971,-7369.287812,12.341875,10.928681,8.864877,119,101,126
27860,-10781.069902,-7462.662040,-7370.867137,11.208443,10.007916,8.864877,136,114,126
27870,-9929.573305,-7267.655619,-7356.764105,10.967652,9.773340,8.864877,130,111,126
27880,-9309.554678,-7372.679195,-7364.915767,10.972106,9.851285,8.864877,122,111,126
27890,-7899.813297,-7243.140762,-7371.610433,11.107463,10.467308,8.864877,102,104,126
27900,-8529.094022,-7393.348544,-7366.538903,11.063042,9.639641,8.864877,109,115,126
27910,-7987.984095,-7204.680198,-7355.687956,10.019575,9.995607,8.864877,117,111,126
27920,-10084.946490,-7146.389292,-7363.463366,10.549205,10.683186,8.864877,136,102,126
27930,-9079.172821,-7441.183069,-7362.007075,11.672731,9.931431,8.864877,110,112,126
27940,-9903.305590,-7352.920167,-7388.440677,11.610524,10.665365,8.864877,119,105,126
27950,-9702.658647,-7409.814800,-7381.111861,10.244850,8.965314,8.864877,131,121,126
27960,-8935.800233,-7357.291811,-7362.541948,10.761524,10.311474,8.864877,117,108,126
27970,-9397.747377,-7300.416984,-7373.964640,11.457412,11.311968,8.864877,119,99,126
27980,-9414.728726,-7218.763561,-7362.598809,11.355386,9.603920,8.864877,121,111,126
27990,-9570.783212,-7435.404208,-7375.547326,10.701200,10.523996,8.864877,128,108,126
28000,-8202.431202,-7485.384711,-7357.649657,10.965223,10.477031,8.864877,111,110,126
28010,-10304.717701,-7372.618702,-7354.656464,12.578964,10.109210,8.864877,120,113,126
28020,-9498.464538,-7395.271891,-7358.287705,10.025769,10.188509,8.864877,134,112,126
28030,-10195.625276,-7593.945832,-7375.497269,10.697596,10.004573,8.864877,136,113,126
28040,-9643.669437,-7493.109211,-7414.805285,10.158063,9.305910,8.864877,140,126,126
28050,-9235.912597,-7246.919879,-7361.767807,9.768231,11.443499,8.864877,132,96,126
28060,-10000.953408,-7198.818289,-7364.476664,11.693399,9.740786,8.864877,126,114,126
28070,-9495.916443,-7479.381447,-7362.501681,10.807043,10.599817,8.864877,127,108,126
28080,-10361.327585,-7425.139401,-7361.873935,10.851464,10.378576,8.864877,136,108,126
28090,-10277.606677,-7410.384148,-7360.035475,11.696537,11.382659,8.864877,124,99,126
28100,-9163.553968,-7360.810329,-7368.770595,11.356444,10.201361,8.864877,117,109,126
